time,event,event_type,process,device,ready_queue,wait_queue,cpus,ios
8,1 added to ready queue,enqueue,1,,['1'],[],"[None, None, None]","[None, None]"
8,2 added to ready queue,enqueue,2,,"['1', '2']",[],"[None, None, None]","[None, None]"
8,1 dispatched to CPU0,dispatch_cpu,1,CPU0,['2'],[],"['1', None, None]","[None, None]"
8,2 dispatched to CPU1,dispatch_cpu,2,CPU1,[],[],"['1', '2', None]","[None, None]"
9,3 added to ready queue,enqueue,3,,['3'],[],"['1', '2', None]","[None, None]"
9,3 dispatched to CPU2,dispatch_cpu,3,CPU2,[],[],"['1', '2', '3']","[None, None]"
13,2 finished CPU → wait queue,cpu_to_io,2,CPU1,[],['2'],"['1', None, '3']","[None, None]"
13,3 finished CPU → wait queue,cpu_to_io,3,CPU2,[],"['2', '3']","['1', None, None]","[None, None]"
13,2 dispatched to IO0,dispatch_io,2,IO0,[],['3'],"['1', None, None]","['2', None]"
13,3 dispatched to IO1,dispatch_io,3,IO1,[],[],"['1', None, None]","['2', '3']"
16,3 finished I/O → ready queue,io_to_ready,3,IO1,['3'],[],"['1', None, None]","['2', None]"
16,3 dispatched to CPU1,dispatch_cpu,3,CPU1,[],[],"['1', '3', None]","['2', None]"
18,4 added to ready queue,enqueue,4,,['4'],[],"['1', '3', None]","['2', None]"
18,4 dispatched to CPU2,dispatch_cpu,4,CPU2,[],[],"['1', '3', '4']","['2', None]"
19,3 finished CPU → ready queue,cpu_to_ready,3,CPU1,['3'],[],"['1', None, '4']","['2', None]"
19,4 finished CPU → wait queue,cpu_to_io,4,CPU2,['3'],['4'],"['1', None, None]","['2', None]"
19,3 dispatched to CPU1,dispatch_cpu,3,CPU1,[],['4'],"['1', '3', None]","['2', None]"
19,4 dispatched to IO1,dispatch_io,4,IO1,[],[],"['1', '3', None]","['2', '4']"
23,3 finished CPU → wait queue,cpu_to_io,3,CPU1,[],['3'],"['1', None, None]","['2', '4']"
24,4 finished I/O → ready queue,io_to_ready,4,IO1,['4'],['3'],"['1', None, None]","['2', None]"
24,4 dispatched to CPU1,dispatch_cpu,4,CPU1,[],['3'],"['1', '4', None]","['2', None]"
24,3 dispatched to IO1,dispatch_io,3,IO1,[],[],"['1', '4', None]","['2', '3']"
28,1 finished CPU → wait queue,cpu_to_io,1,CPU0,[],['1'],"[None, '4', None]","['2', '3']"
28,4 finished CPU → ready queue,cpu_to_ready,4,CPU1,['4'],['1'],"[None, None, None]","['2', '3']"
28,4 dispatched to CPU0,dispatch_cpu,4,CPU0,[],['1'],"['4', None, None]","['2', '3']"
30,3 finished I/O → ready queue,io_to_ready,3,IO1,['3'],['1'],"['4', None, None]","['2', None]"
30,3 dispatched to CPU1,dispatch_cpu,3,CPU1,[],['1'],"['4', '3', None]","['2', None]"
30,1 dispatched to IO1,dispatch_io,1,IO1,[],[],"['4', '3', None]","['2', '1']"
32,4 finished CPU → wait queue,cpu_to_io,4,CPU0,[],['4'],"[None, '3', None]","['2', '1']"
33,2 finished I/O → ready queue,io_to_ready,2,IO0,['2'],['4'],"[None, '3', None]","[None, '1']"
33,2 dispatched to CPU0,dispatch_cpu,2,CPU0,[],['4'],"['2', '3', None]","[None, '1']"
33,4 dispatched to IO0,dispatch_io,4,IO0,[],[],"['2', '3', None]","['4', '1']"
34,4 finished I/O → ready queue,io_to_ready,4,IO0,['4'],[],"['2', '3', None]","[None, '1']"
34,4 dispatched to CPU2,dispatch_cpu,4,CPU2,[],[],"['2', '3', '4']","[None, '1']"
35,3 finished CPU → wait queue,cpu_to_io,3,CPU1,[],['3'],"['2', None, '4']","[None, '1']"
35,3 dispatched to IO0,dispatch_io,3,IO0,[],[],"['2', None, '4']","['3', '1']"
36,5 added to ready queue,enqueue,5,,['5'],[],"['2', None, '4']","['3', '1']"
36,4 finished CPU → wait queue,cpu_to_io,4,CPU2,['5'],['4'],"['2', None, None]","['3', '1']"
36,5 dispatched to CPU1,dispatch_cpu,5,CPU1,[],['4'],"['2', '5', None]","['3', '1']"
38,2 finished CPU → ready queue,cpu_to_ready,2,CPU0,['2'],['4'],"[None, '5', None]","['3', '1']"
38,2 dispatched to CPU0,dispatch_cpu,2,CPU0,[],['4'],"['2', '5', None]","['3', '1']"
40,3 finished I/O → ready queue,io_to_ready,3,IO0,['3'],['4'],"['2', '5', None]","[None, '1']"
40,3 dispatched to CPU2,dispatch_cpu,3,CPU2,[],['4'],"['2', '5', '3']","[None, '1']"
40,4 dispatched to IO0,dispatch_io,4,IO0,[],[],"['2', '5', '3']","['4', '1']"
41,1 finished I/O → ready queue,io_to_ready,1,IO1,['1'],[],"['2', '5', '3']","['4', None]"
43,5 finished CPU → wait queue,cpu_to_io,5,CPU1,['1'],['5'],"['2', None, '3']","['4', None]"
43,1 dispatched to CPU1,dispatch_cpu,1,CPU1,[],['5'],"['2', '1', '3']","['4', None]"
43,5 dispatched to IO1,dispatch_io,5,IO1,[],[],"['2', '1', '3']","['4', '5']"
44,3 finished CPU → wait queue,cpu_to_io,3,CPU2,[],['3'],"['2', '1', None]","['4', '5']"
46,2 finished CPU → wait queue,cpu_to_io,2,CPU0,[],"['3', '2']","[None, '1', None]","['4', '5']"
46,4 finished I/O → ready queue,io_to_ready,4,IO0,['4'],"['3', '2']","[None, '1', None]","[None, '5']"
46,4 dispatched to CPU0,dispatch_cpu,4,CPU0,[],"['3', '2']","['4', '1', None]","[None, '5']"
46,3 dispatched to IO0,dispatch_io,3,IO0,[],['2'],"['4', '1', None]","['3', '5']"
49,6 added to ready queue,enqueue,6,,['6'],['2'],"['4', '1', None]","['3', '5']"
49,6 dispatched to CPU2,dispatch_cpu,6,CPU2,[],['2'],"['4', '1', '6']","['3', '5']"
50,4 finished CPU → wait queue,cpu_to_io,4,CPU0,[],"['2', '4']","[None, '1', '6']","['3', '5']"
50,3 finished I/O → ready queue,io_to_ready,3,IO0,['3'],"['2', '4']","[None, '1', '6']","[None, '5']"
50,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],"['2', '4']","['3', '1', '6']","[None, '5']"
50,2 dispatched to IO0,dispatch_io,2,IO0,[],['4'],"['3', '1', '6']","['2', '5']"
51,7 added to ready queue,enqueue,7,,['7'],['4'],"['3', '1', '6']","['2', '5']"
52,1 finished CPU → wait queue,cpu_to_io,1,CPU1,['7'],"['4', '1']","['3', None, '6']","['2', '5']"
52,7 dispatched to CPU1,dispatch_cpu,7,CPU1,[],"['4', '1']","['3', '7', '6']","['2', '5']"
53,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,['3'],"['4', '1']","[None, '7', '6']","['2', '5']"
53,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],"['4', '1']","['3', '7', '6']","['2', '5']"
54,8 added to ready queue,enqueue,8,,['8'],"['4', '1']","['3', '7', '6']","['2', '5']"
55,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,"['8', '3']","['4', '1']","[None, '7', '6']","['2', '5']"
55,8 dispatched to CPU0,dispatch_cpu,8,CPU0,['3'],"['4', '1']","['8', '7', '6']","['2', '5']"
57,7 finished CPU → wait queue,cpu_to_io,7,CPU1,['3'],"['4', '1', '7']","['8', None, '6']","['2', '5']"
57,3 dispatched to CPU1,dispatch_cpu,3,CPU1,[],"['4', '1', '7']","['8', '3', '6']","['2', '5']"
59,8 finished CPU → wait queue,cpu_to_io,8,CPU0,[],"['4', '1', '7', '8']","[None, '3', '6']","['2', '5']"
60,3 finished CPU → wait queue,cpu_to_io,3,CPU1,[],"['4', '1', '7', '8', '3']","[None, None, '6']","['2', '5']"
60,6 finished CPU → ready queue,cpu_to_ready,6,CPU2,['6'],"['4', '1', '7', '8', '3']","[None, None, None]","['2', '5']"
60,6 dispatched to CPU0,dispatch_cpu,6,CPU0,[],"['4', '1', '7', '8', '3']","['6', None, None]","['2', '5']"
65,2 finished I/O → ready queue,io_to_ready,2,IO0,['2'],"['4', '1', '7', '8', '3']","['6', None, None]","[None, '5']"
65,5 finished I/O → ready queue,io_to_ready,5,IO1,"['2', '5']","['4', '1', '7', '8', '3']","['6', None, None]","[None, None]"
65,2 dispatched to CPU1,dispatch_cpu,2,CPU1,['5'],"['4', '1', '7', '8', '3']","['6', '2', None]","[None, None]"
65,5 dispatched to CPU2,dispatch_cpu,5,CPU2,[],"['4', '1', '7', '8', '3']","['6', '2', '5']","[None, None]"
65,4 dispatched to IO0,dispatch_io,4,IO0,[],"['1', '7', '8', '3']","['6', '2', '5']","['4', None]"
65,1 dispatched to IO1,dispatch_io,1,IO1,[],"['7', '8', '3']","['6', '2', '5']","['4', '1']"
67,6 finished CPU → ready queue,cpu_to_ready,6,CPU0,['6'],"['7', '8', '3']","[None, '2', '5']","['4', '1']"
67,6 dispatched to CPU0,dispatch_cpu,6,CPU0,[],"['7', '8', '3']","['6', '2', '5']","['4', '1']"
69,4 finished I/O → ready queue,io_to_ready,4,IO0,['4'],"['7', '8', '3']","['6', '2', '5']","[None, '1']"
69,7 dispatched to IO0,dispatch_io,7,IO0,['4'],"['8', '3']","['6', '2', '5']","['7', '1']"
70,5 finished CPU → wait queue,cpu_to_io,5,CPU2,['4'],"['8', '3', '5']","['6', '2', None]","['7', '1']"
70,4 dispatched to CPU2,dispatch_cpu,4,CPU2,[],"['8', '3', '5']","['6', '2', '4']","['7', '1']"
73,9 added to ready queue,enqueue,9,,['9'],"['8', '3', '5']","['6', '2', '4']","['7', '1']"
73,4 finished CPU → ready queue,cpu_to_ready,4,CPU2,"['9', '4']","['8', '3', '5']","['6', '2', None]","['7', '1']"
73,9 dispatched to CPU2,dispatch_cpu,9,CPU2,['4'],"['8', '3', '5']","['6', '2', '9']","['7', '1']"
75,2 finished CPU → wait queue,cpu_to_io,2,CPU1,['4'],"['8', '3', '5', '2']","['6', None, '9']","['7', '1']"
75,4 dispatched to CPU1,dispatch_cpu,4,CPU1,[],"['8', '3', '5', '2']","['6', '4', '9']","['7', '1']"
78,6 finished CPU → ready queue,cpu_to_ready,6,CPU0,['6'],"['8', '3', '5', '2']","[None, '4', '9']","['7', '1']"
78,4 finished CPU → ready queue,cpu_to_ready,4,CPU1,"['6', '4']","['8', '3', '5', '2']","[None, None, '9']","['7', '1']"
78,6 dispatched to CPU0,dispatch_cpu,6,CPU0,['4'],"['8', '3', '5', '2']","['6', None, '9']","['7', '1']"
78,4 dispatched to CPU1,dispatch_cpu,4,CPU1,[],"['8', '3', '5', '2']","['6', '4', '9']","['7', '1']"
81,4 finished all bursts,finished,4,CPU1,[],"['8', '3', '5', '2']","['6', None, '9']","['7', '1']"
82,1 finished I/O → ready queue,io_to_ready,1,IO1,['1'],"['8', '3', '5', '2']","['6', None, '9']","['7', None]"
82,1 dispatched to CPU1,dispatch_cpu,1,CPU1,[],"['8', '3', '5', '2']","['6', '1', '9']","['7', None]"
82,8 dispatched to IO1,dispatch_io,8,IO1,[],"['3', '5', '2']","['6', '1', '9']","['7', '8']"
83,10 added to ready queue,enqueue,10,,['10'],"['3', '5', '2']","['6', '1', '9']","['7', '8']"
83,1 finished CPU → ready queue,cpu_to_ready,1,CPU1,"['10', '1']","['3', '5', '2']","['6', None, '9']","['7', '8']"
83,7 finished I/O → ready queue,io_to_ready,7,IO0,"['10', '1', '7']","['3', '5', '2']","['6', None, '9']","[None, '8']"
83,10 dispatched to CPU1,dispatch_cpu,10,CPU1,"['1', '7']","['3', '5', '2']","['6', '10', '9']","[None, '8']"
83,3 dispatched to IO0,dispatch_io,3,IO0,"['1', '7']","['5', '2']","['6', '10', '9']","['3', '8']"
86,8 finished I/O → ready queue,io_to_ready,8,IO1,"['1', '7', '8']","['5', '2']","['6', '10', '9']","['3', None]"
86,5 dispatched to IO1,dispatch_io,5,IO1,"['1', '7', '8']",['2'],"['6', '10', '9']","['3', '5']"
87,9 finished CPU → ready queue,cpu_to_ready,9,CPU2,"['1', '7', '8', '9']",['2'],"['6', '10', None]","['3', '5']"
87,1 dispatched to CPU2,dispatch_cpu,1,CPU2,"['7', '8', '9']",['2'],"['6', '10', '1']","['3', '5']"
88,6 finished CPU → wait queue,cpu_to_io,6,CPU0,"['7', '8', '9']","['2', '6']","[None, '10', '1']","['3', '5']"
88,7 dispatched to CPU0,dispatch_cpu,7,CPU0,"['8', '9']","['2', '6']","['7', '10', '1']","['3', '5']"
90,3 finished I/O → ready queue,io_to_ready,3,IO0,"['8', '9', '3']","['2', '6']","['7', '10', '1']","[None, '5']"
90,2 dispatched to IO0,dispatch_io,2,IO0,"['8', '9', '3']",['6'],"['7', '10', '1']","['2', '5']"
91,7 finished CPU → wait queue,cpu_to_io,7,CPU0,"['8', '9', '3']","['6', '7']","[None, '10', '1']","['2', '5']"
91,8 dispatched to CPU0,dispatch_cpu,8,CPU0,"['9', '3']","['6', '7']","['8', '10', '1']","['2', '5']"
94,1 finished CPU → wait queue,cpu_to_io,1,CPU2,"['9', '3']","['6', '7', '1']","['8', '10', None]","['2', '5']"
94,9 dispatched to CPU2,dispatch_cpu,9,CPU2,['3'],"['6', '7', '1']","['8', '10', '9']","['2', '5']"
95,8 finished CPU → wait queue,cpu_to_io,8,CPU0,['3'],"['6', '7', '1', '8']","[None, '10', '9']","['2', '5']"
95,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],"['6', '7', '1', '8']","['3', '10', '9']","['2', '5']"
97,11 added to ready queue,enqueue,11,,['11'],"['6', '7', '1', '8']","['3', '10', '9']","['2', '5']"
98,3 finished CPU → ready queue,cpu_to_ready,3,CPU0,"['11', '3']","['6', '7', '1', '8']","[None, '10', '9']","['2', '5']"
98,11 dispatched to CPU0,dispatch_cpu,11,CPU0,['3'],"['6', '7', '1', '8']","['11', '10', '9']","['2', '5']"
102,11 finished CPU → wait queue,cpu_to_io,11,CPU0,['3'],"['6', '7', '1', '8', '11']","[None, '10', '9']","['2', '5']"
102,3 dispatched to CPU0,dispatch_cpu,3,CPU0,[],"['6', '7', '1', '8', '11']","['3', '10', '9']","['2', '5']"
103,3 finished all bursts,finished,3,CPU0,[],"['6', '7', '1', '8', '11']","[None, '10', '9']","['2', '5']"
104,10 finished CPU → wait queue,cpu_to_io,10,CPU1,[],"['6', '7', '1', '8', '11', '10']","[None, None, '9']","['2', '5']"
104,9 finished CPU → ready queue,cpu_to_ready,9,CPU2,['9'],"['6', '7', '1', '8', '11', '10']","[None, None, None]","['2', '5']"
104,9 dispatched to CPU0,dispatch_cpu,9,CPU0,[],"['6', '7', '1', '8', '11', '10']","['9', None, None]","['2', '5']"
107,12 added to ready queue,enqueue,12,,['12'],"['6', '7', '1', '8', '11', '10']","['9', None, None]","['2', '5']"
107,5 finished I/O → ready queue,io_to_ready,5,IO1,"['12', '5']","['6', '7', '1', '8', '11', '10']","['9', None, None]","['2', None]"
107,12 dispatched to CPU1,dispatch_cpu,12,CPU1,['5'],"['6', '7', '1', '8', '11', '10']","['9', '12', None]","['2', None]"
107,5 dispatched to CPU2,dispatch_cpu,5,CPU2,[],"['6', '7', '1', '8', '11', '10']","['9', '12', '5']","['2', None]"
107,6 dispatched to IO1,dispatch_io,6,IO1,[],"['7', '1', '8', '11', '10']","['9', '12', '5']","['2', '6']"
111,12 finished CPU → wait queue,cpu_to_io,12,CPU1,[],"['7', '1', '8', '11', '10', '12']","['9', None, '5']","['2', '6']"
113,5 finished CPU → wait queue,cpu_to_io,5,CPU2,[],"['7', '1', '8', '11', '10', '12', '5']","['9', None, None]","['2', '6']"
116,2 finished I/O → ready queue,io_to_ready,2,IO0,['2'],"['7', '1', '8', '11', '10', '12', '5']","['9', None, None]","[None, '6']"
116,2 dispatched to CPU1,dispatch_cpu,2,CPU1,[],"['7', '1', '8', '11', '10', '12', '5']","['9', '2', None]","[None, '6']"
116,7 dispatched to IO0,dispatch_io,7,IO0,[],"['1', '8', '11', '10', '12', '5']","['9', '2', None]","['7', '6']"
121,9 finished CPU → ready queue,cpu_to_ready,9,CPU0,['9'],"['1', '8', '11', '10', '12', '5']","[None, '2', None]","['7', '6']"
121,9 dispatched to CPU0,dispatch_cpu,9,CPU0,[],"['1', '8', '11', '10', '12', '5']","['9', '2', None]","['7', '6']"
122,13 added to ready queue,enqueue,13,,['13'],"['1', '8', '11', '10', '12', '5']","['9', '2', None]","['7', '6']"
122,13 dispatched to CPU2,dispatch_cpu,13,CPU2,[],"['1', '8', '11', '10', '12', '5']","['9', '2', '13']","['7', '6']"
126,9 finished CPU → ready queue,cpu_to_ready,9,CPU0,['9'],"['1', '8', '11', '10', '12', '5']","[None, '2', '13']","['7', '6']"
126,9 dispatched to CPU0,dispatch_cpu,9,CPU0,[],"['1', '8', '11', '10', '12', '5']","['9', '2', '13']","['7', '6']"
128,2 finished CPU → wait queue,cpu_to_io,2,CPU1,[],"['1', '8', '11', '10', '12', '5', '2']","['9', None, '13']","['7', '6']"
129,9 finished CPU → ready queue,cpu_to_ready,9,CPU0,['9'],"['1', '8', '11', '10', '12', '5', '2']","[None, None, '13']","['7', '6']"
129,13 finished CPU → ready queue,cpu_to_ready,13,CPU2,"['9', '13']","['1', '8', '11', '10', '12', '5', '2']","[None, None, None]","['7', '6']"
129,9 dispatched to CPU0,dispatch_cpu,9,CPU0,['13'],"['1', '8', '11', '10', '12', '5', '2']","['9', None, None]","['7', '6']"
129,13 dispatched to CPU1,dispatch_cpu,13,CPU1,[],"['1', '8', '11', '10', '12', '5', '2']","['9', '13', None]","['7', '6']"
134,13 finished CPU → wait queue,cpu_to_io,13,CPU1,[],"['1', '8', '11', '10', '12', '5', '2', '13']","['9', None, None]","['7', '6']"
136,9 finished all bursts,finished,9,CPU0,[],"['1', '8', '11', '10', '12', '5', '2', '13']","[None, None, None]","['7', '6']"
136,7 finished I/O → ready queue,io_to_ready,7,IO0,['7'],"['1', '8', '11', '10', '12', '5', '2', '13']","[None, None, None]","[None, '6']"
136,7 dispatched to CPU0,dispatch_cpu,7,CPU0,[],"['1', '8', '11', '10', '12', '5', '2', '13']","['7', None, None]","[None, '6']"
136,1 dispatched to IO0,dispatch_io,1,IO0,[],"['8', '11', '10', '12', '5', '2', '13']","['7', None, None]","['1', '6']"
142,14 added to ready queue,enqueue,14,,['14'],"['8', '11', '10', '12', '5', '2', '13']","['7', None, None]","['1', '6']"
142,6 finished I/O → ready queue,io_to_ready,6,IO1,"['14', '6']","['8', '11', '10', '12', '5', '2', '13']","['7', None, None]","['1', None]"
142,14 dispatched to CPU1,dispatch_cpu,14,CPU1,['6'],"['8', '11', '10', '12', '5', '2', '13']","['7', '14', None]","['1', None]"
142,6 dispatched to CPU2,dispatch_cpu,6,CPU2,[],"['8', '11', '10', '12', '5', '2', '13']","['7', '14', '6']","['1', None]"
142,8 dispatched to IO1,dispatch_io,8,IO1,[],"['11', '10', '12', '5', '2', '13']","['7', '14', '6']","['1', '8']"
143,7 finished CPU → ready queue,cpu_to_ready,7,CPU0,['7'],"['11', '10', '12', '5', '2', '13']","[None, '14', '6']","['1', '8']"
143,7 dispatched to CPU0,dispatch_cpu,7,CPU0,[],"['11', '10', '12', '5', '2', '13']","['7', '14', '6']","['1', '8']"
145,14 finished CPU → wait queue,cpu_to_io,14,CPU1,[],"['11', '10', '12', '5', '2', '13', '14']","['7', None, '6']","['1', '8']"
147,7 finished CPU → ready queue,cpu_to_ready,7,CPU0,['7'],"['11', '10', '12', '5', '2', '13', '14']","[None, None, '6']","['1', '8']"
147,7 dispatched to CPU0,dispatch_cpu,7,CPU0,[],"['11', '10', '12', '5', '2', '13', '14']","['7', None, '6']","['1', '8']"
150,7 finished CPU → wait queue,cpu_to_io,7,CPU0,[],"['11', '10', '12', '5', '2', '13', '14', '7']","[None, None, '6']","['1', '8']"
151,6 finished CPU → wait queue,cpu_to_io,6,CPU2,[],"['11', '10', '12', '5', '2', '13', '14', '7', '6']","[None, None, None]","['1', '8']"
151,8 finished I/O → ready queue,io_to_ready,8,IO1,['8'],"['11', '10', '12', '5', '2', '13', '14', '7', '6']","[None, None, None]","['1', None]"
151,8 dispatched to CPU0,dispatch_cpu,8,CPU0,[],"['11', '10', '12', '5', '2', '13', '14', '7', '6']","['8', None, None]","['1', None]"
151,11 dispatched to IO1,dispatch_io,11,IO1,[],"['10', '12', '5', '2', '13', '14', '7', '6']","['8', None, None]","['1', '11']"
152,1 finished I/O → ready queue,io_to_ready,1,IO0,['1'],"['10', '12', '5', '2', '13', '14', '7', '6']","['8', None, None]","[None, '11']"
152,1 dispatched to CPU1,dispatch_cpu,1,CPU1,[],"['10', '12', '5', '2', '13', '14', '7', '6']","['8', '1', None]","[None, '11']"
152,10 dispatched to IO0,dispatch_io,10,IO0,[],"['12', '5', '2', '13', '14', '7', '6']","['8', '1', None]","['10', '11']"
155,8 finished CPU → wait queue,cpu_to_io,8,CPU0,[],"['12', '5', '2', '13', '14', '7', '6', '8']","[None, '1', None]","['10', '11']"
157,11 finished I/O → ready queue,io_to_ready,11,IO1,['11'],"['12', '5', '2', '13', '14', '7', '6', '8']","[None, '1', None]","['10', None]"
157,11 dispatched to CPU0,dispatch_cpu,11,CPU0,[],"['12', '5', '2', '13', '14', '7', '6', '8']","['11', '1', None]","['10', None]"
157,12 dispatched to IO1,dispatch_io,12,IO1,[],"['5', '2', '13', '14', '7', '6', '8']","['11', '1', None]","['10', '12']"
158,15 added to ready queue,enqueue,15,,['15'],"['5', '2', '13', '14', '7', '6', '8']","['11', '1', None]","['10', '12']"
158,15 dispatched to CPU2,dispatch_cpu,15,CPU2,[],"['5', '2', '13', '14', '7', '6', '8']","['11', '1', '15']","['10', '12']"
160,11 finished CPU → wait queue,cpu_to_io,11,CPU0,[],"['5', '2', '13', '14', '7', '6', '8', '11']","[None, '1', '15']","['10', '12']"
162,12 finished I/O → ready queue,io_to_ready,12,IO1,['12'],"['5', '2', '13', '14', '7', '6', '8', '11']","[None, '1', '15']","['10', None]"
162,12 dispatched to CPU0,dispatch_cpu,12,CPU0,[],"['5', '2', '13', '14', '7', '6', '8', '11']","['12', '1', '15']","['10', None]"
162,5 dispatched to IO1,dispatch_io,5,IO1,[],"['2', '13', '14', '7', '6', '8', '11']","['12', '1', '15']","['10', '5']"
163,1 finished CPU → ready queue,cpu_to_ready,1,CPU1,['1'],"['2', '13', '14', '7', '6', '8', '11']","['12', None, '15']","['10', '5']"
163,15 finished CPU → wait queue,cpu_to_io,15,CPU2,['1'],"['2', '13', '14', '7', '6', '8', '11', '15']","['12', None, None]","['10', '5']"
163,10 finished I/O → ready queue,io_to_ready,10,IO0,"['1', '10']","['2', '13', '14', '7', '6', '8', '11', '15']","['12', None, None]","[None, '5']"
